,depot,pc_001,pc_002,pc_003,pc_004,pc_005,pc_006,pc_007,pc_008,pc_009,pc_010,pc_011,pc_012,pc_013,pc_014,pc_015,pc_016,pc_017,pc_018,pc_019,pc_020,pc_021,pc_022,pc_023,pc_024,pc_025,pc_026,pc_027,pc_028,pc_029,pc_030,pc_031,pc_032,pc_033,pc_034,pc_035,pc_036,pc_037,pc_038,pc_039,pc_040,pc_041,pc_042,pc_043,pc_044,pc_045,pc_046,pc_047,pc_048,pc_049,pc_050,pc_051,pc_052,pc_053,pc_054,pc_055,pc_056,pc_057,pc_058,pc_059,pc_060,pc_061,pc_062,pc_063,pc_064,pc_065,pc_066,pc_067,pc_068,pc_069,pc_070,pc_071,pc_072,pc_073,pc_074,pc_075,pc_076,pc_077,pc_078,pc_079,pc_080,pc_081,pc_082,pc_083,pc_084,pc_085,pc_086,pc_087,pc_088,pc_089,pc_090,pc_091,pc_092,pc_093,pc_094,pc_095,pc_096,pc_097,pc_098,pc_099,pc_100,pc_101,pc_102,pc_103,pc_104,pc_105,pc_106,pc_107,pc_108,pc_109,pc_110,pc_111,pc_112,pc_113,pc_114,pc_115,pc_116,pc_117,pc_118,pc_119,pc_120,pc_121,pc_122,pc_123,pc_124,pc_125,pc_126,pc_127,pc_128,pc_129,pc_130,pc_131,pc_132,pc_133,pc_134,pc_135,pc_136,pc_137
pc_027,21.78333333333333,8.183333333333334,11.216666666666667,14.933333333333335,16.8,21.61666666666667,6.7333333333333325,9.4,17.95,5.133333333333334,14.95,21.33333333333333,6.166666666666668,7.783333333333332,10.866666666666667,8.866666666666667,12.1,9.65,20.566666666666666,5.433333333333334,15.633333333333333,10.783333333333333,12.766666666666667,5.633333333333334,18.2,9.383333333333333,2.6666666666666665,0.0,12.4,3.783333333333333,9.433333333333334,10.716666666666667,12.066666666666665,16.9,10.566666666666666,9.466666666666667,14.416666666666664,10.066666666666666,11.383333333333333,17.266666666666666,8.8,20.25,3.05,14.333333333333336,11.616666666666667,5.966666666666668,1.3666666666666667,18.216666666666665,17.616666666666667,8.833333333333334,12.516666666666667,9.166666666666666,11.866666666666667,11.9,7.416666666666668,10.283333333333333,14.333333333333336,7.333333333333332,12.65,12.666666666666664,10.233333333333333,18.633333333333333,2.7,7.633333333333334,4.933333333333334,9.966666666666667,12.166666666666664,2.65,18.9,10.433333333333334,3.6,12.716666666666667,2.533333333333333,14.583333333333336,6.7666666666666675,30.91666666666667,11.566666666666665,7.466666666666668,9.033333333333333,13.983333333333333,8.366666666666667,4.45,12.1,11.716666666666667,15.116666666666667,11.633333333333333,18.116666666666667,11.65,3.4,4.15,13.95,10.8,9.833333333333334,3.3,29.6,12.916666666666664,6.2,12.883333333333333,22.18333333333333,13.25,25.66666666666667,13.983333333333333,9.55,30.65,5.35,16.666666666666668,23.83333333333333,3.333333333333333,14.7,4.3,21.63333333333333,12.2,4.516666666666667,13.533333333333333,10.666666666666666,10.783333333333333,11.916666666666664,7.466666666666668,21.316666666666666,2.9166666666666665,7.616666666666666,5.433333333333334,15.466666666666667,18.633333333333333,13.333333333333336,10.066666666666666,16.45,9.216666666666667,8.233333333333333,9.25,14.766666666666667,10.05,15.416666666666664,11.966666666666667,10.783333333333333,4.583333333333333,14.533333333333333,8.683333333333334
pc_028,27.75,12.566666666666665,3.85,17.816666666666666,19.683333333333334,21.68333333333333,16.033333333333335,17.783333333333335,16.4,14.95,17.45,29.266666666666666,17.516666666666666,9.766666666666667,10.15,3.6166666666666663,19.916666666666668,6.066666666666666,27.48333333333333,16.583333333333332,19.933333333333334,15.166666666666664,17.616666666666667,11.766666666666667,29.35,3.183333333333333,12.166666666666664,12.716666666666667,0.0,15.1,18.733333333333334,17.233333333333334,20.933333333333334,24.766666666666666,5.016666666666667,18.65,18.933333333333334,14.433333333333335,12.5,17.1,7.866666666666666,16.416666666666668,14.333333333333336,18.15,19.433333333333334,17.3,11.833333333333336,22.53333333333333,19.2,15.35,23.66666666666667,17.55,16.233333333333334,19.716666666666665,6.416666666666668,19.466666666666665,16.033333333333335,16.633333333333333,13.433333333333335,10.55,12.9,29.78333333333333,13.516666666666667,5.9,9.9,19.4,16.283333333333335,12.383333333333333,28.55,2.833333333333333,12.533333333333333,17.1,12.266666666666667,12.15,5.166666666666667,27.066666666666666,16.566666666666666,5.283333333333333,12.666666666666664,12.766666666666667,19.533333333333328,8.7,15.6,20.866666666666667,17.366666666666667,20.783333333333328,29.266666666666666,20.05,8.7,12.666666666666664,16.833333333333332,8.566666666666666,19.133333333333333,11.633333333333333,26.11666666666667,11.7,12.95,22.016666666666666,28.2,12.516666666666667,35.68333333333333,16.866666666666667,7.683333333333334,29.65,11.483333333333333,20.983333333333334,25.45,9.85,19.016666666666666,11.366666666666667,32.78333333333333,16.1,11.433333333333335,22.68333333333333,3.9,10.033333333333333,18.4,4.833333333333333,27.83333333333333,13.733333333333333,16.816666666666666,9.566666666666666,19.783333333333328,25.15,22.48333333333333,19.5,20.75,16.633333333333333,19.4,7.0,18.033333333333328,19.566666666666666,19.783333333333328,16.35,4.033333333333333,15.233333333333333,18.916666666666668,5.016666666666667
pc_029,18.716666666666665,7.533333333333332,12.516666666666667,11.45,14.3,20.966666666666665,4.35,7.333333333333332,16.116666666666667,4.5,13.65,18.266666666666666,4.1,8.85,11.916666666666664,11.3,9.033333333333333,12.083333333333336,17.5,2.75,14.333333333333336,10.133333333333333,10.683333333333334,6.7,15.133333333333333,11.816666666666665,5.266666666666667,3.783333333333333,14.433333333333335,0.0,6.366666666666666,9.1,9.016666666666667,14.516666666666667,11.85,6.4,13.116666666666667,9.416666666666666,10.116666666666667,16.0,9.7,21.316666666666666,1.9333333333333331,11.266666666666667,8.55,3.9,3.983333333333333,16.933333333333334,16.333333333333332,7.0,9.45,7.1,10.166666666666666,8.833333333333334,8.466666666666667,7.216666666666668,13.05,4.95,11.383333333333333,11.4,9.583333333333334,15.566666666666665,1.95,10.05,7.366666666666666,6.916666666666668,11.516666666666667,5.083333333333333,15.833333333333336,13.683333333333335,3.85,12.066666666666665,4.966666666666667,15.65,9.2,30.85,10.533333333333333,9.883333333333333,8.383333333333333,15.05,5.316666666666666,6.866666666666666,11.45,8.766666666666667,13.833333333333336,8.25,15.05,8.9,5.833333333333332,3.5,12.283333333333333,11.866666666666667,6.7666666666666675,3.55,27.11666666666667,13.983333333333333,5.55,9.5,19.116666666666667,11.966666666666667,22.61666666666667,13.333333333333336,10.466666666666667,27.516666666666666,6.416666666666668,15.383333333333333,20.766666666666666,5.7666666666666675,13.416666666666664,4.633333333333334,18.566666666666666,11.166666666666664,4.65,10.166666666666666,13.083333333333336,11.85,7.416666666666668,9.883333333333333,18.25,2.283333333333333,5.55,6.333333333333332,14.183333333333335,15.566666666666665,9.95,7.0,15.15,7.383333333333334,5.183333333333334,10.966666666666667,13.483333333333333,6.9833333333333325,14.766666666666667,10.15,13.2,3.933333333333333,13.233333333333333,11.633333333333333
pc_030,17.4,7.283333333333332,17.033333333333335,8.366666666666667,11.216666666666667,18.933333333333334,6.616666666666666,5.883333333333334,17.15,8.8,14.683333333333335,16.95,10.3,11.566666666666665,12.916666666666664,17.65,5.933333333333334,18.866666666666667,16.183333333333334,7.75,15.383333333333333,9.266666666666667,7.6,13.05,13.8,18.15,11.616666666666667,10.133333333333333,18.816666666666666,7.55,0.0,8.75,5.916666666666668,12.483333333333333,16.383333333333333,3.316666666666667,13.316666666666665,8.233333333333333,14.033333333333333,17.15,15.633333333333333,20.933333333333334,8.433333333333334,8.183333333333334,5.466666666666668,10.083333333333334,10.316666666666666,17.316666666666666,17.366666666666667,8.033333333333333,8.116666666666667,7.183333333333334,7.083333333333332,5.75,13.0,4.133333333333334,15.266666666666667,5.75,14.366666666666667,15.316666666666665,12.133333333333333,14.233333333333333,8.45,16.4,13.716666666666667,3.816666666666667,9.916666666666666,11.433333333333335,14.5,17.983333333333334,10.2,9.2,11.316666666666665,16.65,15.55,27.75,8.35,16.233333333333334,7.05,16.05,4.383333333333334,13.216666666666667,8.85,3.1666666666666665,14.866666666666667,4.683333333333334,13.716666666666667,5.816666666666666,12.166666666666664,10.0,9.2,13.533333333333333,3.75,9.9,24.03333333333333,14.983333333333333,9.633333333333333,5.933333333333334,17.783333333333335,14.966666666666667,21.283333333333328,12.283333333333333,16.316666666666666,24.43333333333333,12.766666666666667,15.8,17.666666666666668,12.116666666666667,13.85,10.983333333333333,17.25,7.8,11.0,6.583333333333332,19.433333333333334,12.85,5.366666666666666,16.233333333333334,15.166666666666664,8.783333333333333,6.383333333333334,12.966666666666667,15.216666666666667,12.483333333333333,6.383333333333334,3.9166666666666665,15.566666666666665,7.6,4.25,17.283333333333335,14.516666666666667,3.9,11.9,7.066666666666666,19.55,10.45,10.15,17.016666666666666
pc_031,15.8,13.333333333333336,18.816666666666666,14.416666666666664,17.266666666666666,24.98333333333333,4.433333333333334,11.933333333333335,10.066666666666666,4.316666666666666,7.616666666666666,18.9,11.966666666666667,15.15,18.233333333333334,12.65,11.983333333333333,13.383333333333333,14.15,8.15,8.3,15.316666666666665,13.65,13.016666666666667,15.766666666666667,14.883333333333333,11.733333333333333,10.1,16.35,8.133333333333333,8.866666666666667,0.0,11.966666666666667,9.433333333333334,18.166666666666668,9.366666666666667,7.083333333333332,14.283333333333333,8.45,10.066666666666666,10.15,26.98333333333333,8.4,14.233333333333333,11.516666666666667,11.75,10.283333333333333,10.883333333333333,10.283333333333333,1.4666666666666666,10.066666666666666,13.233333333333333,13.133333333333333,11.8,14.783333333333333,10.183333333333334,8.183333333333334,4.333333333333333,7.55,9.2,5.316666666666666,16.2,8.116666666666667,15.15,11.516666666666667,9.866666666666667,15.966666666666667,11.1,13.216666666666667,15.933333333333335,9.616666666666667,15.25,10.983333333333333,21.966666666666665,14.283333333333333,31.35,14.4,12.066666666666665,13.1,21.366666666666667,6.033333333333332,11.033333333333333,14.9,7.566666666666666,7.783333333333332,7.4833333333333325,15.683333333333335,11.866666666666667,11.85,7.65,15.25,18.183333333333334,8.083333333333334,8.716666666666667,27.48333333333333,20.3,3.8666666666666663,8.716666666666667,16.183333333333334,8.15,19.83333333333333,18.33333333333333,10.833333333333336,27.43333333333333,12.716666666666667,9.333333333333334,20.416666666666668,11.783333333333333,7.366666666666666,9.183333333333334,19.2,13.85,9.116666666666667,9.383333333333333,14.8,18.15,11.416666666666664,12.7,18.533333333333328,7.816666666666666,12.433333333333335,7.4833333333333325,8.133333333333333,15.866666666666667,9.183333333333334,9.966666666666667,9.116666666666667,1.3,10.033333333333333,11.8,7.433333333333334,9.95,17.95,13.116666666666667,15.333333333333336,7.9,16.2,15.2
pc_032,19.2,9.216666666666667,19.25,4.683333333333334,7.166666666666668,14.216666666666667,11.15,7.833333333333332,21.68333333333333,13.166666666666664,19.216666666666665,11.433333333333335,14.1,13.783333333333333,15.35,20.5,1.25,21.283333333333328,17.983333333333334,10.6,19.9,6.9833333333333325,5.316666666666666,15.933333333333335,13.216666666666667,21.016666666666666,14.483333333333333,13.0,21.033333333333328,10.4,5.3,13.283333333333333,0.0,15.866666666666667,18.6,3.1166666666666667,16.883333333333333,8.1,18.4,21.68333333333333,18.916666666666668,17.733333333333334,11.3,4.5,1.7833333333333334,13.883333333333333,13.183333333333335,20.716666666666665,21.9,12.566666666666665,7.366666666666666,9.166666666666666,4.8,0.9666666666666668,15.216666666666667,3.2333333333333334,19.783333333333328,10.283333333333333,19.2,19.683333333333334,16.966666666666665,13.65,11.316666666666665,19.266666666666666,16.566666666666666,3.85,7.633333333333334,14.283333333333333,16.316666666666666,20.2,13.05,6.916666666666668,14.166666666666664,16.416666666666668,18.4,23.93333333333333,6.066666666666666,19.1,9.066666666666666,16.116666666666667,7.2333333333333325,16.083333333333332,6.566666666666666,7.683333333333334,19.4,9.216666666666667,13.133333333333333,10.083333333333334,15.033333333333333,12.866666666666667,5.133333333333334,15.966666666666667,5.383333333333334,12.75,19.983333333333334,15.05,14.0,10.45,19.6,19.783333333333328,20.933333333333334,9.083333333333334,19.666666666666668,19.266666666666666,15.65,19.183333333333334,12.516666666666667,14.966666666666667,17.416666666666668,13.833333333333336,16.9,5.5166666666666675,13.866666666666667,11.116666666666667,22.3,15.266666666666667,10.35,19.1,10.0,11.65,10.383333333333333,15.55,19.75,7.2333333333333325,10.916666666666664,3.95,18.95,12.133333333333333,7.1,20.183333333333334,19.05,3.1666666666666665,9.6,4.783333333333333,22.41666666666667,13.3,7.866666666666666,19.233333333333334
pc_033,7.616666666666666,18.85,25.816666666666666,19.933333333333334,20.866666666666667,22.466666666666665,10.5,17.466666666666665,13.75,12.733333333333333,11.283333333333333,15.633333333333333,18.95,22.15,24.5,21.066666666666666,17.516666666666666,21.78333333333333,6.4,15.15,10.65,20.85,19.183333333333334,20.0,10.066666666666666,23.3,18.566666666666666,17.083333333333332,24.75,15.116666666666667,14.4,9.466666666666667,17.05,0.0,25.15,14.9,11.633333333333333,19.816666666666666,16.65,14.75,18.566666666666666,23.1,15.383333333333333,19.75,17.05,18.733333333333334,17.266666666666666,10.35,13.966666666666667,9.883333333333333,12.2,18.766666666666666,18.65,17.333333333333332,21.766666666666666,15.716666666666667,12.866666666666667,10.4,15.75,17.383333333333333,13.733333333333333,10.5,15.4,23.566666666666666,19.933333333333334,15.016666666666667,21.5,18.383333333333333,6.833333333333332,24.35,17.133333333333333,20.783333333333328,18.266666666666666,28.7,22.7,24.98333333333333,19.933333333333334,20.466666666666665,18.616666666666667,27.63333333333333,11.55,19.45,20.416666666666668,13.083333333333336,11.466666666666667,10.833333333333336,9.983333333333333,17.383333333333333,19.116666666666667,16.066666666666666,20.783333333333328,25.16666666666667,13.616666666666667,17.133333333333333,21.116666666666667,26.566666666666666,12.283333333333333,11.75,8.0,16.35,13.466666666666667,23.86666666666667,19.233333333333334,21.066666666666666,19.716666666666665,8.816666666666666,14.05,19.066666666666666,12.183333333333335,17.6,12.65,19.366666666666667,17.516666666666666,13.516666666666667,24.25,24.41666666666667,16.8,21.116666666666667,16.216666666666665,16.233333333333334,17.966666666666665,15.9,10.433333333333334,13.983333333333333,12.2,15.116666666666667,8.583333333333334,9.15,12.3,20.216666666666665,11.116666666666667,15.483333333333333,23.466666666666665,18.65,23.75,16.316666666666666,21.716666666666665,23.6
pc_034,30.7,10.333333333333334,3.1666666666666665,15.6,17.466666666666665,20.033333333333328,15.6,15.566666666666665,20.216666666666665,14.116666666666667,20.516666666666666,27.03333333333333,15.233333333333333,7.55,6.9,5.866666666666666,17.683333333333334,8.316666666666666,29.48333333333333,14.3,22.18333333333333,12.933333333333335,15.383333333333333,9.45,27.066666666666666,5.416666666666668,10.333333333333334,10.866666666666667,5.383333333333334,12.816666666666665,16.5,19.683333333333334,18.716666666666665,25.766666666666666,0.0,16.416666666666668,21.183333333333334,12.216666666666667,15.116666666666667,20.916666666666668,10.116666666666667,16.266666666666666,12.5,15.933333333333335,17.216666666666665,15.016666666666667,9.983333333333333,24.78333333333333,23.016666666666666,17.8,21.383333333333333,15.333333333333336,14.016666666666667,17.5,4.2,17.25,18.05,16.2,16.383333333333333,14.383333333333333,15.15,27.5,11.666666666666664,4.266666666666667,9.083333333333334,17.183333333333334,14.066666666666665,10.55,27.766666666666666,4.55,11.716666666666667,14.883333333333333,10.433333333333334,9.65,5.033333333333333,26.91666666666667,14.35,7.533333333333332,10.45,10.0,17.233333333333334,7.866666666666666,13.383333333333333,18.9,20.7,20.5,26.98333333333333,17.816666666666666,7.866666666666666,11.85,14.616666666666667,5.333333333333333,16.916666666666668,10.8,25.98333333333333,8.933333333333334,15.183333333333335,21.75,31.1,16.333333333333332,34.53333333333333,14.65,11.5,29.5,9.166666666666666,23.23333333333333,25.3,8.016666666666667,21.266666666666666,10.533333333333333,30.5,13.883333333333333,10.6,22.4,7.7333333333333325,6.8,16.166666666666668,5.95,25.61666666666667,11.9,14.6,12.7,22.03333333333333,22.93333333333333,22.2,17.266666666666666,23.0,18.183333333333334,17.1,9.25,20.05,17.35,17.566666666666666,14.116666666666667,7.833333333333332,13.55,16.7,3.583333333333333
pc_035,17.45,9.333333333333334,18.516666666666666,6.716666666666668,9.2,16.25,8.35,7.5166666666666675,18.783333333333328,9.966666666666667,16.333333333333332,13.533333333333333,10.9,13.633333333333333,14.983333333333333,17.3,3.8333333333333335,18.08333333333333,16.233333333333334,7.4,17.016666666666666,9.583333333333334,7.6,12.716666666666667,13.85,17.816666666666666,11.283333333333333,9.8,20.433333333333334,7.2,2.4,10.4,2.6,14.116666666666667,17.866666666666667,0.0,15.116666666666667,10.3,15.2,18.783333333333328,15.716666666666667,19.766666666666666,8.1,6.5166666666666675,4.383333333333334,10.683333333333334,9.983333333333333,18.966666666666665,19.016666666666666,9.683333333333334,6.566666666666666,8.833333333333334,7.383333333333334,3.566666666666667,14.483333333333333,0.8166666666666667,16.9,7.383333333333334,16.0,16.483333333333334,13.766666666666667,14.3,8.116666666666667,16.066666666666666,13.366666666666667,5.466666666666668,10.233333333333333,11.083333333333336,14.566666666666665,19.7,9.85,9.516666666666667,10.966666666666667,18.7,15.2,25.75,8.666666666666666,15.9,9.1,18.1,4.033333333333333,12.883333333333333,9.15,4.8,16.516666666666666,6.316666666666666,13.766666666666667,7.45,11.833333333333336,9.666666666666666,7.166666666666668,15.583333333333336,2.5,9.55,22.016666666666666,17.033333333333335,10.8,7.566666666666666,17.85,16.6,21.33333333333333,11.116666666666667,16.466666666666665,22.15,12.416666666666664,17.433333333333334,15.4,11.766666666666667,15.666666666666664,10.633333333333333,17.3,8.1,10.666666666666666,8.233333333333333,19.1,14.9,7.083333333333332,15.9,12.033333333333333,8.45,8.433333333333334,12.35,16.85,9.166666666666666,8.016666666666667,5.55,17.2,9.25,3.9,16.983333333333334,16.15,5.75,12.2,7.383333333333334,19.216666666666665,10.1,10.45,17.633333333333333
pc_036,12.866666666666667,19.1,21.4,20.183333333333334,23.05,26.5,10.3,17.716666666666665,6.633333333333334,9.55,4.183333333333334,21.116666666666667,17.2,20.4,23.466666666666665,15.1,17.766666666666666,15.833333333333336,12.6,13.383333333333333,5.066666666666666,21.1,19.433333333333334,18.25,18.1,17.333333333333332,17.316666666666666,15.15,18.8,13.366666666666667,14.65,7.366666666666666,17.75,11.3,20.733333333333334,15.15,0.0,20.066666666666666,9.65,7.65,12.6,27.13333333333333,13.716666666666667,20.0,17.3,16.983333333333334,15.333333333333336,7.666666666666668,6.85,6.716666666666668,13.466666666666667,19.016666666666666,18.9,17.583333333333332,20.016666666666666,15.966666666666667,5.75,10.1,8.75,10.233333333333333,7.866666666666666,18.533333333333328,12.9,17.566666666666666,16.216666666666665,15.65,21.75,15.883333333333333,14.4,18.383333333333333,14.4,21.033333333333328,15.766666666666667,27.2,16.716666666666665,29.016666666666666,20.183333333333334,14.516666666666667,18.866666666666667,26.6,11.8,15.733333333333333,20.666666666666668,13.333333333333336,4.35,11.466666666666667,18.016666666666666,17.633333333333333,16.55,12.433333333333335,21.033333333333328,23.41666666666667,13.866666666666667,13.5,25.15,25.53333333333333,8.65,12.383333333333333,13.333333333333336,9.35,18.7,24.11666666666667,12.85,25.1,17.966666666666665,6.116666666666666,18.08333333333333,17.35,0.55,14.083333333333336,20.683333333333334,19.616666666666667,13.883333333333333,14.133333333333333,17.166666666666668,23.4,17.2,15.15,20.266666666666666,12.6,18.65,12.183333333333335,4.9,19.266666666666666,12.833333333333336,15.733333333333333,5.883333333333334,7.05,13.583333333333336,14.25,4.0,15.733333333333333,23.716666666666665,18.9,17.783333333333335,12.683333333333335,21.966666666666665,17.65
pc_037,22.95,2.75,12.783333333333333,6.433333333333334,8.283333333333333,13.116666666666667,13.0,4.983333333333333,24.216666666666665,13.933333333333335,21.766666666666666,17.683333333333334,9.866666666666667,7.316666666666666,8.45,15.033333333333333,7.033333333333332,17.483333333333334,21.716666666666665,11.966666666666667,22.45,2.283333333333333,4.266666666666667,10.716666666666667,19.35,14.583333333333336,11.416666666666664,11.833333333333336,14.55,10.016666666666667,7.833333333333332,15.833333333333336,8.05,19.55,12.116666666666667,7.683333333333334,20.383333333333333,0.0,19.55,24.216666666666665,17.75,14.116666666666667,11.583333333333336,6.7666666666666675,6.55,9.65,11.083333333333336,24.4,24.45,15.116666666666667,13.666666666666664,6.433333333333334,3.3666666666666667,6.85,8.733333333333333,8.516666666666667,22.5,12.816666666666665,20.816666666666666,20.83333333333333,18.4,19.783333333333328,11.616666666666667,12.8,14.216666666666667,7.383333333333334,3.6666666666666665,13.116666666666667,20.05,13.716666666666667,11.883333333333333,4.083333333333333,13.0,12.183333333333335,13.583333333333336,23.41666666666667,3.55,15.416666666666664,2.583333333333333,11.583333333333336,9.55,13.0,3.6,10.233333333333333,21.95,11.75,19.266666666666666,7.25,12.033333333333333,13.1,5.45,9.066666666666666,8.25,11.583333333333336,21.1,10.516666666666667,15.0,13.0,23.33333333333333,21.416666666666668,26.83333333333333,5.466666666666668,18.5,22.15,10.433333333333334,22.86666666666667,19.233333333333334,10.816666666666665,20.933333333333334,12.666666666666664,22.78333333333333,3.216666666666667,12.7,13.666666666666664,16.9,8.383333333333333,7.5,14.483333333333333,16.25,11.716666666666667,6.133333333333334,14.383333333333333,22.28333333333333,13.583333333333336,13.45,7.466666666666668,22.63333333333333,14.666666666666664,9.416666666666666,17.216666666666665,21.58333333333333,6.683333333333334,6.7666666666666675,3.466666666666667,17.016666666666666,13.383333333333333,5.9,12.75
pc_038,18.95,17.2,15.783333333333333,20.433333333333334,23.28333333333333,30.63333333333333,8.75,18.316666666666666,9.216666666666667,7.433333333333334,9.466666666666667,26.73333333333333,15.1,16.8,19.866666666666667,9.483333333333333,18.016666666666666,10.2,18.683333333333334,11.85,11.133333333333333,19.8,19.683333333333334,14.65,23.61666666666667,11.716666666666667,11.683333333333335,12.233333333333333,13.1,10.95,14.9,9.3,18.0,16.983333333333334,15.116666666666667,15.4,10.133333333333333,19.08333333333333,0.0,9.95,6.9833333333333325,29.266666666666666,10.333333333333334,20.25,17.533333333333335,14.883333333333333,11.35,13.733333333333333,12.15,7.866666666666666,17.916666666666668,18.08333333333333,19.15,17.833333333333332,16.133333333333333,16.216666666666665,7.0,9.35,3.1333333333333333,2.333333333333333,4.1,24.05,9.533333333333333,11.95,10.6,15.9,21.183333333333334,11.916666666666664,20.466666666666665,12.766666666666667,10.416666666666666,21.73333333333333,11.8,23.6,11.083333333333336,35.083333333333336,20.566666666666666,8.883333333333333,18.05,23.0,12.05,10.116666666666667,21.116666666666667,13.583333333333336,9.65,13.5,23.516666666666666,17.883333333333333,10.916666666666664,9.05,21.266666666666666,19.816666666666666,14.116666666666667,9.533333333333333,31.216666666666665,21.93333333333333,5.666666666666668,14.75,19.4,3.1666666666666665,24.78333333333333,22.98333333333333,6.2333333333333325,31.16666666666667,14.366666666666667,12.183333333333335,24.15,11.733333333333333,10.216666666666667,8.45,27.05,21.2,10.433333333333334,15.4,10.383333333333333,19.8,16.166666666666668,9.533333333333333,26.33333333333333,9.216666666666667,16.55,6.566666666666666,10.983333333333333,23.716666666666665,15.2,15.983333333333333,11.95,9.15,13.933333333333335,8.633333333333333,9.0,15.983333333333333,24.41666666666667,19.133333333333333,10.95,9.3,22.216666666666665,12.016666666666667
pc_039,16.716666666666665,22.7,20.916666666666668,23.066666666666666,25.91666666666667,30.35,13.183333333333335,20.6,4.016666666666667,12.433333333333335,5.5166666666666675,24.95,20.08333333333333,22.3,25.36666666666667,14.966666666666667,20.65,14.866666666666667,16.45,16.266666666666666,8.9,23.98333333333333,22.3,20.15,21.93333333333333,17.216666666666665,17.183333333333334,17.733333333333334,18.033333333333328,16.45,17.533333333333335,10.55,20.633333333333333,15.15,20.616666666666667,18.033333333333328,7.833333333333332,24.58333333333333,9.516666666666667,0.0,12.466666666666667,30.966666666666665,15.833333333333336,22.88333333333333,20.166666666666668,19.866666666666667,16.85,11.5,7.283333333333332,9.6,18.15,21.9,21.78333333333333,20.466666666666665,21.63333333333333,18.85,4.316666666666666,12.983333333333333,8.616666666666667,8.4,7.75,22.36666666666667,15.016666666666667,17.45,16.083333333333332,18.533333333333328,24.63333333333333,17.4,18.233333333333334,18.266666666666666,15.916666666666664,23.91666666666667,17.3,29.1,16.583333333333332,32.85,23.066666666666666,14.383333333333333,21.75,28.5,14.683333333333335,15.6,23.55,16.216666666666665,5.45,16.133333333333333,21.85,20.516666666666666,16.416666666666668,14.55,23.9,25.316666666666666,16.75,15.016666666666667,28.98333333333333,27.43333333333333,11.166666666666664,17.383333333333333,17.166666666666668,8.466666666666667,22.55,26.98333333333333,11.233333333333333,28.93333333333333,19.866666666666667,9.95,21.91666666666667,17.233333333333334,7.9,13.95,24.516666666666666,22.5,15.933333333333335,18.033333333333328,15.316666666666665,25.28333333333333,20.08333333333333,15.016666666666667,24.1,14.716666666666667,21.53333333333333,12.05,8.75,23.95,17.833333333333332,18.616666666666667,9.716666666666667,10.783333333333333,18.266666666666666,14.133333333333333,5.416666666666668,18.616666666666667,26.6,21.766666666666666,15.883333333333333,14.8,24.85,17.516666666666666
pc_040,21.816666666666666,13.883333333333333,10.133333333333333,20.633333333333333,22.5,27.33333333333333,10.1,15.866666666666667,13.5,8.766666666666667,12.333333333333336,28.58333333333333,12.65,13.283333333333333,14.6,3.8333333333333335,18.566666666666666,4.566666666666666,21.55,11.9,14.0,16.483333333333334,18.466666666666665,11.333333333333336,25.45,6.083333333333332,8.383333333333333,8.916666666666666,7.533333333333332,10.166666666666666,16.233333333333334,11.3,18.55,18.83333333333333,9.483333333333333,15.933333333333335,13.0,15.766666666666667,6.933333333333334,12.8,0.0,22.98333333333333,9.683333333333334,20.966666666666665,18.08333333333333,12.433333333333335,8.033333333333333,16.6,15.016666666666667,9.416666666666666,19.75,15.633333333333333,17.566666666666666,18.366666666666667,10.083333333333334,16.75,9.866666666666667,10.7,8.183333333333334,8.216666666666667,6.966666666666668,25.88333333333333,8.75,6.316666666666666,5.116666666666666,16.45,17.866666666666667,8.6,22.61666666666667,7.116666666666666,7.5,18.433333333333334,8.483333333333333,17.35,5.45,33.63333333333333,17.266666666666666,3.25,14.733333333333333,17.7,13.4,5.5,17.8,14.933333333333335,12.516666666666667,14.85,25.36666666666667,18.133333333333333,6.166666666666668,7.75,19.65,13.016666666666667,15.45,6.6,32.7,16.633333333333333,7.0166666666666675,16.083333333333332,22.266666666666666,8.783333333333333,27.63333333333333,19.683333333333334,4.016666666666667,36.35,11.05,15.05,27.016666666666666,8.416666666666666,13.083333333333336,5.533333333333332,28.88333333333333,17.9,7.083333333333332,16.75,6.0,14.483333333333333,18.383333333333333,3.883333333333333,28.216666666666665,8.8,14.083333333333336,3.633333333333333,13.85,25.1,16.55,16.533333333333335,14.816666666666665,10.7,14.716666666666667,3.0,11.866666666666667,16.516666666666666,21.116666666666667,17.666666666666668,6.5166666666666675,10.3,20.25,6.383333333333334
